101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Pakeltos valstybės ir istorinės vėliavos: šiandien Lietuvai ir vėl reikalinga Karaliaus Mindaugo drąsa,https://www.delfi.lt/news/daily/lithuania/pakeltos-valstybes-ir-istorines-veliavos-siandien-lietuvai-ir-vel-reikalinga-karaliaus-mindaugo-drasa.d?id=90670305
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Teisė,"Teisėjai prašo didinti atlyginimus: daugiau uždirba ir policijoje, ir prokuratūroje",https://www.delfi.lt/news/daily/law/teisejai-praso-didinti-atlyginimus-daugiau-uzdirba-ir-policijoje-ir-prokuraturoje.d?id=90664515
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Lietuvos vaikai galės kreiptis į JT dėl jų teisių ir interesų pažeidimų,https://www.delfi.lt/news/daily/lithuania/lietuvos-vaikai-gales-kreiptis-i-jt-del-ju-teisiu-ir-interesu-pazeidimu.d?id=90670091
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Nesutaria, kaip reaguoti į kritišką „Amnesty International“ ataskaitą: opozicija ragina iniciatyvos imtis Seime",https://www.delfi.lt/news/daily/lithuania/nesutaria-kaip-reaguoti-i-kritiska-amnesty-international-ataskaita-opozicija-ragina-iniciatyvos-imtis-seime.d?id=90670021
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Valstybės dienos proga apdovanota daugiau kaip pusšimtis asmenų, tarp jų ir rusų karių nužudytas Kvedaravičius",https://www.delfi.lt/news/daily/lithuania/valstybes-dienos-proga-apdovanota-daugiau-kaip-pussimtis-asmenu-tarp-ju-ir-rusu-kariu-nuzudytas-kvedaravicius.d?id=90669975
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Pasienyje su Baltarusija apgręžti 17 migrantų,https://www.delfi.lt/news/daily/lithuania/pasienyje-su-baltarusija-apgrezti-17-migrantu.d?id=90669769
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Koronaviruso infekcija: 586 nauji susirgimai, mirčių nefiksuota",https://www.delfi.lt/news/daily/lithuania/koronaviruso-infekcija-586-nauji-susirgimai-mirciu-nefiksuota.d?id=90669681
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Prezidentas: linkiu, kad kiekvieno iš mūsų širdyje per amžius drąsiai skambėtų meilės Tėvynei giesmė",https://www.delfi.lt/news/daily/lithuania/prezidentas-linkiu-kad-kiekvieno-is-musu-sirdyje-per-amzius-drasiai-skambetu-meiles-tevynei-giesme.d?id=90669745
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Seimo pirmininkė: solidarūs – mes stiprūs!,https://www.delfi.lt/news/daily/lithuania/seimo-pirmininke-solidarus-mes-stiprus.d?id=90669743
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Premjerė: valstybė – giesmė, kuriai būtina bendrystė ir harmonija, kurioje kiekvieno balsas yra reikšmingas",https://www.delfi.lt/news/daily/lithuania/premjere-valstybe-giesme-kuriai-butina-bendryste-ir-harmonija-kurioje-kiekvieno-balsas-yra-reiksmingas.d?id=90669507
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Į Lietuvą Valstybės dienos proga atvyksta Moldovos prezidentė,https://www.delfi.lt/news/daily/lithuania/i-lietuva-valstybes-dienos-proga-atvyksta-moldovos-prezidente.d?id=90669481
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Valstybės dieną Lietuva pagerbs savo vienintelį karalių,https://www.delfi.lt/news/daily/lithuania/valstybes-diena-lietuva-pagerbs-savo-vieninteli-karaliu.d?id=90669463
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Vairuotoją sumušęs globos namų direktorius ginasi: vairuotojas trenkė pirmas,https://www.delfi.lt/news/daily/lithuania/vairuotoja-sumuses-globos-namu-direktorius-ginasi-vairuotojas-trenke-pirmas.d?id=90663757
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Grupė europarlamentarų reikalauja EK atsakymų, kaip bus keičiama sankcionuojamų prekių tranzito į Kaliningradą tvarka",https://www.delfi.lt/news/daily/lithuania/grupe-europarlamentaru-reikalauja-ek-atsakymu-kaip-bus-keiciama-sankcionuojamu-prekiu-tranzito-i-kaliningrada-tvarka.d?id=90668799
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Čaplinskas: dabar COVID–19 sergančių žmonių skaičius dar mažas, bet rudenį bus visai kita situacija",https://www.delfi.lt/news/daily/lithuania/caplinskas-dabar-covid19-serganciu-zmoniu-skaicius-dar-mazas-bet-rudeni-bus-visai-kita-situacija.d?id=90660457
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Rusija toliau kelia bangas: dėl bilietų į Kaliningradą trūkumo suskubo apkaltinti Lietuvą,https://www.delfi.lt/news/daily/lithuania/rusija-toliau-kelia-bangas-del-bilietu-i-kaliningrada-trukumo-suskubo-apkaltinti-lietuva.d?id=90661431
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,"Pagėgių politikams nesusitarus, VRM rengiasi siūlyti įvesti tiesioginį valdymą",https://www.delfi.lt/news/daily/lithuania/pagegiu-politikams-nesusitarus-vrm-rengiasi-siulyti-ivesti-tiesiogini-valdyma.d?id=90668239
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,SAM įvertino blogėjančią COVID-19 situaciją: griežtesni ribojimai sugrįžtų nebent atsiradus naujoms atmainoms,https://www.delfi.lt/news/daily/lithuania/sam-ivertino-blogejancia-covid-19-situacija-grieztesni-ribojimai-sugriztu-nebent-atsiradus-naujoms-atmainoms.d?id=90668091
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Krepšinio žvaigždes ir advokatus apmulkinęs Seimo nario sūnus siunčiamas už grotų,https://www.delfi.lt/news/daily/lithuania/krepsinio-zvaigzdes-ir-advokatus-apmulkines-seimo-nario-sunus-siunciamas-uz-grotu.d?id=90666721
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Eksteisėjo Bavėjano byloje – STT išslaptinti duomenys,https://www.delfi.lt/news/daily/lithuania/eksteisejo-bavejano-byloje-stt-isslaptinti-duomenys.d?id=90666521
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Suktas Lukašenkos žaidimas: ką reikštų atviras Baltarusijos įsitraukimas į karą ir kodėl ji to dar nepadarė,https://www.delfi.lt/news/daily/lithuania/suktas-lukasenkos-zaidimas-ka-reikstu-atviras-baltarusijos-isitraukimas-i-kara-ir-kodel-ji-to-dar-nepadare.d?id=90662579
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Už šnipinėjimą Greičius lieka nubaustas 4 metų laisvės atėmimo bausme,https://www.delfi.lt/news/daily/lithuania/uz-snipinejima-greicius-lieka-nubaustas-4-metu-laisves-atemimo-bausme.d?id=90664411
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Pagėgių politikai tarsis dėl naujo kandidato į administracijos direktorius,https://www.delfi.lt/news/daily/lithuania/pagegiu-politikai-tarsis-del-naujo-kandidato-i-administracijos-direktorius.d?id=90663809
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Lietuvoje,Į Lietuvą atvyko NATO Jungtinės pajėgų vadavietės Brunsume vadas,https://www.delfi.lt/news/daily/lithuania/i-lietuva-atvyko-nato-jungtines-pajegu-vadavietes-brunsume-vadas.d?id=90663645
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,"Skleidžia melą, jog vakcinos sukurtos sumažinti populiaciją",https://www.delfi.lt/news/melo-detektorius/melas/skleidzia-mela-jog-vakcinos-sukurtos-sumazinti-populiacija.d?id=90666683
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,Bidenas pakliuvo į klastočių kūrėjų akiratį: atsidūrė ant netikro viršelio,https://www.delfi.lt/news/melo-detektorius/melas/bidenas-pakliuvo-i-klastociu-kureju-akirati-atsidure-ant-netikro-virselio.d?id=90632805
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Iš dalies melas,"Skleidžia gandus apie amerikiečių branduolinės energetikos inžinierių, LGBTQ aktyvistą",https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/skleidzia-gandus-apie-amerikieciu-branduolines-energetikos-inzinieriu-lgbtq-aktyvista.d?id=90632735
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,Platina klaidingą Ukrainos kalbų žemėlapį,https://www.delfi.lt/news/melo-detektorius/melas/platina-klaidinga-ukrainos-kalbu-zemelapi.d?id=90632079
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,Lietuviai platina melagieną apie vakcinas: klaidingą informaciją pateikia kaip gąsdinimą,https://www.delfi.lt/news/melo-detektorius/melas/lietuviai-platina-melagiena-apie-vakcinas-klaidinga-informacija-pateikia-kaip-gasdinima.d?id=90632061
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Iš dalies melas,"Gąsdina, esą Latvijoje apsigyvenę ukrainiečiai nuo rytojaus bus išmesti į gatvę",https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/gasdina-esa-latvijoje-apsigyvene-ukrainieciai-nuo-rytojaus-bus-ismesti-i-gatve.d?id=90631657
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,Tėvams – 8 priežastys nuo COVID-19 neskiepyti savo vaikų: absoliuti jų dauguma yra melas,https://www.delfi.lt/news/melo-detektorius/melas/tevams-8-priezastys-nuo-covid-19-neskiepyti-savo-vaiku-absoliuti-ju-dauguma-yra-melas.d?id=90630469
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Iš dalies melas,COVID-19 vakcinoms „priskyrė“ naują nepageidaujamą poveikį: nutylėjo vieną svarbų faktą,https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/covid-19-vakcinoms-priskyre-nauja-nepageidaujama-poveiki-nutylejo-viena-svarbu-fakta.d?id=90623755
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,Rusų karių žudomus ir prievartaujamus vaikus klaidingai vadina išgalvota propaganda,https://www.delfi.lt/news/melo-detektorius/melas/rusu-kariu-zudomus-ir-prievartaujamus-vaikus-klaidingai-vadina-isgalvota-propaganda.d?id=90620857
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,"„Coca-Cola“ nekūrė ir neplatino skardinės su užrašu, kviečiančiu „būti mažiau baltaodžiu“",https://www.delfi.lt/news/melo-detektorius/melas/coca-cola-nekure-ir-neplatino-skardines-su-uzrasu-kviecianciu-buti-maziau-baltaodziu.d?id=90620693
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,"Netikėkite: melagingai teigia, kad daugybė sportininkų mirė nuo vakcinos nuo COVID-19",https://www.delfi.lt/news/melo-detektorius/melas/netikekite-melagingai-teigia-kad-daugybe-sportininku-mire-nuo-vakcinos-nuo-covid-19.d?id=90620669
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Melas,Nesuklyskite: tai – ne liepsnojantis ukrainiečių ginklų sandėlis,https://www.delfi.lt/news/melo-detektorius/melas/nesuklyskite-tai-ne-liepsnojantis-ukrainieciu-ginklu-sandelis.d?id=90620463
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Vilnius,"Remigijus Šimašius pristatė, kaip atrodo naujoji Pilaitės gimnazija",https://www.delfi.lt/miestai/vilnius/remigijus-simasius-pristate-kaip-atrodo-naujoji-pilaites-gimnazija.d?id=90658339
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Šiauliai,Didžiausias Lietuvos vynuogynas be žado palieka net užsieniečius,https://www.delfi.lt/miestai/siauliai/didziausias-lietuvos-vynuogynas-be-zado-palieka-net-uzsieniecius.d?id=90635459
101,Lithuania,2001,Delfi.lt,lt,2022-07-06 13:25:00,Vilnius,"Apklausa parodė, kad vilniečiai norėtų tramvajaus",https://www.delfi.lt/miestai/vilnius/apklausa-parode-kad-vilnieciai-noretu-tramvajaus.d?id=90635139
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Ekspertų verdiktas: per trejus metus Nausėda padarė bent kelias rimtas klaidas, bet antroji kadencija – labai tikėtina",https://www.delfi.lt/news/daily/lithuania/ekspertu-verdiktas-per-trejus-metus-nauseda-padare-bent-kelias-rimtas-klaidas-bet-antroji-kadencija-labai-tiketina.d?id=90708541
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Karo metu – skandalingi kaltinimai Zelenskio bendražygiui: įsijautusi JAV kongreso narė sulaukė griežto atsako,https://www.delfi.lt/news/daily/lithuania/karo-metu-skandalingi-kaltinimai-zelenskio-bendrazygiui-isijautusi-jav-kongreso-nare-sulauke-griezto-atsako.d?id=90706519
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Verslas,VMI įspėja skolininkus: papildomai jau priskaičiuota apie 200 tūkst. eurų delspinigių,https://www.delfi.lt/verslas/mano-eurai/vmi-ispeja-skolininkus-papildomai-jau-priskaiciuota-apie-200-tukst-euru-delspinigiu.d?id=90709103
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Adamkus apie žmonos Almos būklę: ji jau namuose, jai gerėja",https://www.delfi.lt/news/daily/lithuania/adamkus-apie-zmonos-almos-bukle-ji-jau-namuose-jai-gereja.d?id=90709225
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Užsienyje,Karas Ukrainoje. Ukrainos pajėgos skelbia pradėjusios kontrpuolimą rusų okupuotame Chersone,https://www.delfi.lt/news/daily/world/karas-ukrainoje-ukrainos-pajegos-skelbia-pradejusios-kontrpuolima-rusu-okupuotame-chersone.d?id=90706787
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Užsienyje,Šaltiniai: Putinas bijo savo paties generolų,https://www.delfi.lt/news/daily/world/saltiniai-putinas-bijo-savo-paties-generolu.d?id=90708101
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Maldeikis neslepia šoko po prokuratūros sprendimo: tikiuosi, kad tai juokelis",https://www.delfi.lt/news/daily/lithuania/maldeikis-neslepia-soko-po-prokuraturos-sprendimo-tikiuosi-kad-tai-juokelis.d?id=90706399
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Paskelbti matematikos egzamino rezultatai: pakoregavus vertinimo taškus, yra ir gera žinia",https://www.delfi.lt/news/daily/lithuania/paskelbti-matematikos-egzamino-rezultatai-pakoregavus-vertinimo-taskus-yra-ir-gera-zinia.d?id=90707293
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Veidai,"Po žinios, kad Putino meiluže vadinama Alina Kabajeva galimai laukiasi dar vieno kūdikio – netikėta Rusijos prezidento reakcija",https://www.delfi.lt/veidai/uzsienio-zvaigzdes/po-zinios-kad-putino-meiluze-vadinama-alina-kabajeva-galimai-laukiasi-dar-vieno-kudikio-netiketa-rusijos-prezidento-reakcija.d?id=90705941
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Video,"Tiesioginė transliacija / Delfi rytas. Po papildomo matematikos egzamino vertinimo – daugiau šimtukų, bet tiek pat neišlaikiusių: kokių sprendimų imtis?",https://www.delfi.lt/video/laidos/delfi-rytas/delfi-rytas-po-papildomo-matematikos-egzamino-vertinimo-daugiau-simtuku-bet-tiek-pat-neislaikiusiu-kokiu-sprendimu-imtis.d?id=90708379
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Ne tik nauji atvejai: į viršų stiebiasi ir teigiamų koronaviruso tyrimų procentas – pasiektas kovo mėnesio lygis,https://www.delfi.lt/news/daily/lithuania/ne-tik-nauji-atvejai-i-virsu-stiebiasi-ir-teigiamu-koronaviruso-tyrimu-procentas-pasiektas-kovo-menesio-lygis.d?id=90707965
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Užsienyje,Po Kanados žingsnio Ukraina iškvietė ambasadorę: tai absoliučiai nepriimtina,https://www.delfi.lt/news/daily/world/po-kanados-zingsnio-ukraina-iskviete-ambasadore-tai-absoliuciai-nepriimtina.d?id=90706901
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Sveikata,Receptinius vaistus bus galima pirkti paprasčiau: pradeda veikti nuotolinės vaistinės,https://www.delfi.lt/sveikata/sveikatos-naujienos/receptinius-vaistus-bus-galima-pirkti-paprasciau-pradeda-veikti-nuotolines-vaistines.d?id=90707787
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,M360,Delfi birželį – užtikrintas naujienų portalų lyderis,https://www.delfi.lt/m360/naujausi-straipsniai/delfi-birzeli-uztikrintas-naujienu-portalu-lyderis.d?id=90702751
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Grynas,Įspėja miško uogų prisirinkti skubančius gyventojus: už šią klaidą gali tekti susimokėti,https://www.delfi.lt/grynas/gamta/ispeja-misko-uogu-prisirinkti-skubancius-gyventojus-uz-sia-klaida-gali-tekti-susimoketi.d?id=90704305
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Grynas,"Rokiškio rajone užfiksuotas mistinis gyvūnas internautus paliko be žado: medžiotojas paaiškino, kas tai",https://www.delfi.lt/grynas/gamta/rokiskio-rajone-uzfiksuotas-mistinis-gyvunas-internautus-paliko-be-zado-medziotojas-paaiskino-kas-tai.d?id=90700795
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Užsienyje,Karas Ukrainoje. Ukrainos gynybos ministras: gautas naujas Zelenskio nurodymas,https://www.delfi.lt/news/daily/world/karas-ukrainoje-ukrainos-gynybos-ministras-gautas-naujas-zelenskio-nurodymas.d?id=90696873
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Kaliningrado gubernatorius pasiūlė bausmę Lietuvai,https://www.delfi.lt/news/daily/lithuania/kaliningrado-gubernatorius-pasiule-bausme-lietuvai.d?id=90700459
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Veidai,Susitaršiusiais plaukais eteryje pasirodžiusi žinių vedėja vos surezgė sakinį: po skandalo nušalinta nuo darbo,https://www.delfi.lt/veidai/ivairenybes/susitarsiusiais-plaukais-eteryje-pasirodziusi-ziniu-vedeja-vos-surezge-sakini-po-skandalo-nusalinta-nuo-darbo.d?id=90698709
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Kas susvyruos pirmieji: Ukraina kalba apie persilaužimą kare, bet Putino signalai Vakarams išduoda tikruosius planus",https://www.delfi.lt/news/daily/lithuania/kas-susvyruos-pirmieji-ukraina-kalba-apie-persilauzima-kare-bet-putino-signalai-vakarams-isduoda-tikruosius-planus.d?id=90694433
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Maldeikis neslepia šoko po prokuratūros sprendimo: tikiuosi, kad tai juokelis",https://www.delfi.lt/news/daily/lithuania/maldeikis-neslepia-soko-po-prokuraturos-sprendimo-tikiuosi-kad-tai-juokelis.d?id=90706399
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Studijos 2022,Skelbiami matematikos brandos egzamino rezultatai,https://www.delfi.lt/projektai/studijos2022/skelbiami-matematikos-brandos-egzamino-rezultatai.d?id=90706959
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Kalėjime atsidūręs Paleckis internetu įsteigė asociaciją: jos atstovai jau skelbia apie kelionę į Maskvą,https://www.delfi.lt/news/daily/lithuania/kalejime-atsidures-paleckis-internetu-isteige-asociacija-jos-atstovai-jau-skelbia-apie-kelione-i-maskva.d?id=90704461
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Kremliaus užuominos apie derybas: kokius signalus ir kam siunčia Putinas,https://www.delfi.lt/news/daily/lithuania/kremliaus-uzuominos-apie-derybas-kokius-signalus-ir-kam-siuncia-putinas.d?id=90701731
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Vasara,Sinoptikai pateikė naujausią prognozę ir turi blogų žinių: šalį skalbs vandeningas ciklonas,https://www.delfi.lt/vasara/orai/sinoptikai-pateike-naujausia-prognoze-ir-turi-blogu-ziniu-sali-skalbs-vandeningas-ciklonas.d?id=90706495
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Adamkus apie žmonos Almos būklę: ji jau namuose, jai gerėja",https://www.delfi.lt/news/daily/lithuania/adamkus-apie-zmonos-almos-bukle-ji-jau-namuose-jai-gereja.d?id=90709225
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Ekspertų verdiktas: per trejus metus Nausėda padarė bent kelias rimtas klaidas, bet antroji kadencija – labai tikėtina",https://www.delfi.lt/news/daily/lithuania/ekspertu-verdiktas-per-trejus-metus-nauseda-padare-bent-kelias-rimtas-klaidas-bet-antroji-kadencija-labai-tiketina.d?id=90708541
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Po prastų matematikos egzamino rezultatų – siūlymas trauktis iš pareigų ir keisti įstatymą,https://www.delfi.lt/news/daily/lithuania/po-prastu-matematikos-egzamino-rezultatu-siulymas-trauktis-is-pareigu-ir-keisti-istatyma.d?id=90708595
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Karo metu – skandalingi kaltinimai Zelenskio bendražygiui: įsijautusi JAV kongreso narė sulaukė griežto atsako,https://www.delfi.lt/news/daily/lithuania/karo-metu-skandalingi-kaltinimai-zelenskio-bendrazygiui-isijautusi-jav-kongreso-nare-sulauke-griezto-atsako.d?id=90706519
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Verslas,Ukrainiečius priėmusiems Lietuvos gyventojams ir verslui bus išmokėta beveik 3 mln. eurų kompensacijų,https://www.delfi.lt/verslas/verslas/ukrainiecius-priemusiems-lietuvos-gyventojams-ir-verslui-bus-ismoketa-beveik-3-mln-euru-kompensaciju.d?id=90708515
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Skelbiami likusieji pagrindinės brandos egzaminų sesijos rezultatai,https://www.delfi.lt/news/daily/lithuania/skelbiami-likusieji-pagrindines-brandos-egzaminu-sesijos-rezultatai.d?id=90708183
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Ne tik nauji atvejai: į viršų stiebiasi ir teigiamų koronaviruso tyrimų procentas – pasiektas kovo mėnesio lygis,https://www.delfi.lt/news/daily/lithuania/ne-tik-nauji-atvejai-i-virsu-stiebiasi-ir-teigiamu-koronaviruso-tyrimu-procentas-pasiektas-kovo-menesio-lygis.d?id=90707965
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Šimonytė: mūsų pagalba Ukrainai tęsis, kol šalis laimės karą",https://www.delfi.lt/news/daily/lithuania/simonyte-musu-pagalba-ukrainai-tesis-kol-salis-laimes-kara.d?id=90707967
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"COVID-19 skaičiai auga: per parą Lietuvoje – 984 nauji atvejai, mirė vienas žmogus",https://www.delfi.lt/news/daily/lithuania/covid-19-skaiciai-auga-per-para-lietuvoje-984-nauji-atvejai-mire-vienas-zmogus.d?id=90707827
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Paskelbti matematikos egzamino rezultatai: pakoregavus vertinimo taškus, yra ir gera žinia",https://www.delfi.lt/news/daily/lithuania/paskelbti-matematikos-egzamino-rezultatai-pakoregavus-vertinimo-taskus-yra-ir-gera-zinia.d?id=90707293
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,VSAT: pasienyje su Baltarusija praėjusią parą apgręžta 21 migrantas,https://www.delfi.lt/news/daily/lithuania/vsat-pasienyje-su-baltarusija-praejusia-para-apgrezta-21-migrantas.d?id=90707485
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Viceministras"" kibernetinėmis atakomis siekiama viešumo, kelti įtampą",https://www.delfi.lt/news/daily/lithuania/viceministras-kibernetinemis-atakomis-siekiama-viesumo-kelti-itampa.d?id=90707393
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Pradeda veikti sistema, leidžianti receptinius vaistus įsigyti internetu",https://www.delfi.lt/news/daily/lithuania/pradeda-veikti-sistema-leidzianti-receptinius-vaistus-isigyti-internetu.d?id=90706865
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Kaliningrade gyventi vis sunkiau: įsigaliojus naujoms sankcijoms, numatoma suirutė",https://www.delfi.lt/news/daily/lithuania/kaliningrade-gyventi-vis-sunkiau-isigaliojus-naujoms-sankcijoms-numatoma-suirute.d?id=90697201
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Bilotaitė Europos Sąjungą Čekijoje paragino skubiau keisti migracijos politiką,https://www.delfi.lt/news/daily/lithuania/bilotaite-europos-sajunga-cekijoje-paragino-skubiau-keisti-migracijos-politika.d?id=90706097
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Europarlamentaras: manau, kad mes dar neišgirdome visų Rusijos ultimatumų",https://www.delfi.lt/news/daily/lithuania/europarlamentaras-manau-kad-mes-dar-neisgirdome-visu-rusijos-ultimatumu.d?id=90702781
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Pradėtas nagrinėti Vilniaus stačiatikių vyskupijos prašymas suteikti Bažnyčios statusą,https://www.delfi.lt/news/daily/lithuania/pradetas-nagrineti-vilniaus-staciatikiu-vyskupijos-prasymas-suteikti-baznycios-statusa.d?id=90705131
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Klaipėdoje į priekį juda Šv. Jono bažnyčios bokšto atstatymo projektas,https://www.delfi.lt/news/daily/lithuania/klaipedoje-i-prieki-juda-sv-jono-baznycios-boksto-atstatymo-projektas.d?id=90704827
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,"Andrikienės kandidatūra į Europos Audito Rūmus sukėlė klausimų: reikia būti konservatoriumi, kad suprastume logiką",https://www.delfi.lt/news/daily/lithuania/andrikienes-kandidatura-i-europos-audito-rumus-sukele-klausimu-reikia-buti-konservatoriumi-kad-suprastume-logika.d?id=90704581
101,Lithuania,2001,Delfi.lt,lt,2022-07-12 11:53:00,Lietuvoje,Puidoko ekspadėjėjui už papirkimą gresia 5 tūkst. eurų bauda,https://www.delfi.lt/news/daily/lithuania/puidoko-ekspadejejui-uz-papirkima-gresia-5-tukst-euru-bauda.d?id=90704095
